stock_code,stock_name,日期,收盘,MA5,MA20,MA60
000001,平安银行,2025-09-01,11.65,,,
000001,平安银行,2025-09-02,11.74,,,
000001,平安银行,2025-09-03,11.51,,,
000001,平安银行,2025-09-04,11.5,,,
000001,平安银行,2025-09-05,11.48,11.576,,
000001,平安银行,2025-09-08,11.46,11.538,,
000001,平安银行,2025-09-09,11.51,11.492,,
000001,平安银行,2025-09-10,11.53,11.496,,
000001,平安银行,2025-09-11,11.61,11.518,,
000001,平安银行,2025-09-12,11.48,11.517999999999999,,
000001,平安银行,2025-09-15,11.41,11.508,,
000001,平安银行,2025-09-16,11.4,11.486,,
000001,平安银行,2025-09-17,11.4,11.459999999999999,,
000001,平安银行,2025-09-18,11.17,11.372,,
000001,平安银行,2025-09-19,11.21,11.318000000000001,,
000001,平安银行,2025-09-22,11.14,11.264,,
000001,平安银行,2025-09-23,11.28,11.24,,
000001,平安银行,2025-09-24,11.22,11.204,,
000001,平安银行,2025-09-25,11.16,11.202000000000002,,
000001,平安银行,2025-09-26,11.16,11.192,11.401,
000001,平安银行,2025-09-29,11.13,11.190000000000001,11.375,
000001,平安银行,2025-09-30,11.1,11.154,11.343,
000001,平安银行,2025-10-09,11.16,11.142,11.3255,
000001,平安银行,2025-10-10,11.19,11.148,11.309999999999999,
000001,平安银行,2025-10-13,11.16,11.148,11.294,
000001,平安银行,2025-10-14,11.33,11.187999999999999,11.2875,
000001,平安银行,2025-10-15,11.4,11.248000000000001,11.282,
000001,平安银行,2025-10-16,11.54,11.324,11.2825,
000001,平安银行,2025-10-17,11.4,11.366,11.272,
000001,平安银行,2025-10-20,11.42,11.418,11.269,
000001,平安银行,2025-10-21,11.43,11.437999999999999,11.27,
000001,平安银行,2025-10-22,11.52,11.462,11.276,
000001,平安银行,2025-10-23,11.63,11.48,11.2875,
000001,平安银行,2025-10-24,11.56,11.511999999999999,11.307,
000001,平安银行,2025-10-27,11.52,11.532,11.3225,
000001,平安银行,2025-10-28,11.47,11.540000000000001,11.339000000000002,
000001,平安银行,2025-10-29,11.39,11.514,11.3445,
000001,平安银行,2025-10-30,11.38,11.464,11.352500000000001,
000001,平安银行,2025-10-31,11.32,11.416,11.360499999999998,
000001,平安银行,2025-11-03,11.43,11.398,11.373999999999999,
000001,平安银行,2025-11-04,11.59,11.422,11.397,
000001,平安银行,2025-11-05,11.52,11.448,11.418000000000001,
000001,平安银行,2025-11-06,11.51,11.474,11.435500000000001,
000001,平安银行,2025-11-07,11.55,11.52,11.453500000000002,
000001,平安银行,2025-11-10,11.63,11.559999999999999,11.477,
000001,平安银行,2025-11-11,11.67,11.576,11.494,
000001,平安银行,2025-11-12,11.68,11.608,11.508,
000001,平安银行,2025-11-13,11.7,11.646,11.516,
000001,平安银行,2025-11-14,11.75,11.686000000000002,11.5335,
000001,平安银行,2025-11-17,11.67,11.693999999999999,11.546000000000001,
000001,平安银行,2025-11-18,11.59,11.678,11.554,
000001,平安银行,2025-11-19,11.8,11.702,11.568,
000001,平安银行,2025-11-20,11.85,11.732000000000001,11.578999999999999,
000001,平安银行,2025-11-21,11.69,11.719999999999999,11.5855,
000001,平安银行,2025-11-24,11.6,11.706,11.589500000000001,
000001,平安银行,2025-11-25,11.8,11.748,11.605999999999998,
000001,平安银行,2025-11-26,11.69,11.726,11.620999999999999,
000001,平安银行,2025-11-27,11.71,11.698,11.6375,
000001,平安银行,2025-11-28,11.61,11.682,11.652000000000001,
000001,平安银行,2025-12-01,11.69,11.7,11.665000000000001,11.479999999999999
000001,平安银行,2025-12-02,11.64,11.668000000000001,11.6675,11.479833333333335
000001,平安银行,2025-12-03,11.55,11.64,11.669,11.476666666666667
000001,平安银行,2025-12-04,11.49,11.596,11.668000000000001,11.476333333333335
000001,平安银行,2025-12-05,11.53,11.58,11.666999999999998,11.476833333333333
000001,平安银行,2025-12-08,11.52,11.546000000000001,11.6615,11.4775
000001,平安银行,2025-12-09,11.43,11.504,11.6495,11.477
000001,平安银行,2025-12-10,11.33,11.46,11.632,11.473999999999998
000001,平安银行,2025-12-11,11.37,11.436,11.6155,11.471333333333332
000001,平安银行,2025-12-12,11.35,11.4,11.5955,11.467
000001,平安银行,2025-12-15,11.51,11.398,11.5875,11.4675
000001,平安银行,2025-12-16,11.48,11.408000000000001,11.581999999999999,11.468666666666667
000001,平安银行,2025-12-17,11.53,11.447999999999999,11.5685,11.470833333333333
000001,平安银行,2025-12-18,11.64,11.501999999999999,11.558,11.474833333333333
000001,平安银行,2025-12-19,11.62,11.556000000000001,11.554499999999999,11.482333333333333
000001,平安银行,2025-12-22,11.52,11.558,11.5505,11.4875
000001,平安银行,2025-12-23,11.56,11.574000000000002,11.5385,11.494499999999999
000001,平安银行,2025-12-24,11.54,11.576,11.531,11.498833333333332
000001,平安银行,2025-12-25,11.56,11.559999999999999,11.5235,11.5045
000001,平安银行,2025-12-26,11.54,11.544,11.52,11.510833333333332
000002,万科A,2025-09-01,6.81,,,
000002,万科A,2025-09-02,6.72,,,
000002,万科A,2025-09-03,6.58,,,
000002,万科A,2025-09-04,6.53,,,
000002,万科A,2025-09-05,6.59,6.645999999999999,,
000002,万科A,2025-09-08,6.76,6.636,,
000002,万科A,2025-09-09,6.86,6.664,,
000002,万科A,2025-09-10,6.86,6.720000000000001,,
000002,万科A,2025-09-11,6.83,6.779999999999999,,
000002,万科A,2025-09-12,6.94,6.85,,
000002,万科A,2025-09-15,6.97,6.892,,
000002,万科A,2025-09-16,7.04,6.928,,
000002,万科A,2025-09-17,7.05,6.965999999999999,,
000002,万科A,2025-09-18,6.77,6.954000000000001,,
000002,万科A,2025-09-19,6.98,6.962000000000001,,
000002,万科A,2025-09-22,7.0,6.968000000000001,,
000002,万科A,2025-09-23,6.76,6.912000000000001,,
000002,万科A,2025-09-24,6.84,6.87,,
000002,万科A,2025-09-25,6.8,6.876,,
000002,万科A,2025-09-26,6.8,6.840000000000001,6.8245000000000005,
000002,万科A,2025-09-29,6.81,6.802,6.8245000000000005,
000002,万科A,2025-09-30,6.89,6.828,6.833,
000002,万科A,2025-10-09,6.79,6.818,6.843499999999999,
000002,万科A,2025-10-10,6.75,6.808,6.8545,
000002,万科A,2025-10-13,6.57,6.7620000000000005,6.853500000000001,
000002,万科A,2025-10-14,6.53,6.706,6.8420000000000005,
000002,万科A,2025-10-15,6.49,6.626,6.8235,
000002,万科A,2025-10-16,6.4,6.548,6.8004999999999995,
000002,万科A,2025-10-17,6.32,6.462000000000001,6.775,
000002,万科A,2025-10-20,6.34,6.416000000000001,6.745,
000002,万科A,2025-10-21,6.4,6.390000000000001,6.716499999999999,
000002,万科A,2025-10-22,6.38,6.368,6.6835,
000002,万科A,2025-10-23,6.38,6.364,6.65,
000002,万科A,2025-10-24,6.36,6.372,6.6295,
000002,万科A,2025-10-27,6.32,6.368,6.596500000000001,
000002,万科A,2025-10-28,6.27,6.3420000000000005,6.56,
000002,万科A,2025-10-29,6.31,6.328,6.5375,
000002,万科A,2025-10-30,6.27,6.306,6.509,
000002,万科A,2025-10-31,6.27,6.288,6.4825,
000002,万科A,2025-11-03,6.3,6.283999999999999,6.4575000000000005,
000002,万科A,2025-11-04,6.23,6.276000000000001,6.4285,
000002,万科A,2025-11-05,6.22,6.258,6.3950000000000005,
000002,万科A,2025-11-06,6.18,6.24,6.3645,
000002,万科A,2025-11-07,6.18,6.2219999999999995,6.336,
000002,万科A,2025-11-10,6.26,6.214,6.3205,
000002,万科A,2025-11-11,6.28,6.223999999999999,6.308,
000002,万科A,2025-11-12,6.26,6.231999999999999,6.2965,
000002,万科A,2025-11-13,6.28,6.252,6.2905,
000002,万科A,2025-11-14,6.27,6.27,6.287999999999999,
000002,万科A,2025-11-17,6.26,6.2700000000000005,6.284000000000001,
000002,万科A,2025-11-18,6.13,6.24,6.2705,
000002,万科A,2025-11-19,6.06,6.199999999999999,6.2545,
000002,万科A,2025-11-20,6.2,6.184,6.2455,
000002,万科A,2025-11-21,6.06,6.142,6.230499999999999,
000002,万科A,2025-11-24,6.04,6.098,6.2165,
000002,万科A,2025-11-25,6.04,6.08,6.205,
000002,万科A,2025-11-26,5.89,6.046,6.184,
000002,万科A,2025-11-27,5.47,5.9,6.144,
000002,万科A,2025-11-28,5.38,5.764,6.0995,
000002,万科A,2025-12-01,5.2,5.596,6.0445,6.442166666666666
000002,万科A,2025-12-02,5.2,5.428,5.992999999999999,6.415333333333334
000002,万科A,2025-12-03,5.01,5.252,5.932499999999999,6.386833333333334
000002,万科A,2025-12-04,4.97,5.152,5.872,6.359999999999999
000002,万科A,2025-12-05,4.95,5.066000000000001,5.810499999999999,6.333666666666667
000002,万科A,2025-12-08,4.91,5.008,5.743,6.305666666666666
000002,万科A,2025-12-09,4.77,4.922,5.6674999999999995,6.272499999999999
000002,万科A,2025-12-10,5.25,4.970000000000001,5.617,6.245666666666666
000002,万科A,2025-12-11,5.07,4.99,5.5565,6.215833333333334
000002,万科A,2025-12-12,5.02,5.004,5.494,6.185666666666666
000002,万科A,2025-12-15,4.87,4.996,5.4245,6.151166666666667
000002,万科A,2025-12-16,4.97,5.036,5.3665,6.1178333333333335
000002,万科A,2025-12-17,4.96,4.978,5.3115,6.083166666666667
000002,万科A,2025-12-18,4.87,4.938,5.244999999999999,6.046833333333334
000002,万科A,2025-12-19,4.9,4.914,5.187,6.015666666666666
000002,万科A,2025-12-22,4.93,4.926,5.1315,5.9815
000002,万科A,2025-12-23,4.79,4.89,5.069,5.944666666666666
000002,万科A,2025-12-24,4.76,4.85,5.0125,5.911333333333333
000002,万科A,2025-12-25,4.79,4.8340000000000005,4.9784999999999995,5.877166666666667
000002,万科A,2025-12-26,4.77,4.808,4.9479999999999995,5.843333333333334
000063,中兴通讯,2025-09-01,48.0,,,
000063,中兴通讯,2025-09-02,44.83,,,
000063,中兴通讯,2025-09-03,43.94,,,
000063,中兴通讯,2025-09-04,40.84,,,
000063,中兴通讯,2025-09-05,41.82,43.886,,
000063,中兴通讯,2025-09-08,41.8,42.646,,
000063,中兴通讯,2025-09-09,40.66,41.812,,
000063,中兴通讯,2025-09-10,41.09,41.242000000000004,,
000063,中兴通讯,2025-09-11,43.74,41.822,,
000063,中兴通讯,2025-09-12,44.08,42.274,,
000063,中兴通讯,2025-09-15,43.06,42.525999999999996,,
000063,中兴通讯,2025-09-16,44.3,43.254000000000005,,
000063,中兴通讯,2025-09-17,44.13,43.862,,
000063,中兴通讯,2025-09-18,44.25,43.964,,
000063,中兴通讯,2025-09-19,43.78,43.904,,
000063,中兴通讯,2025-09-22,45.02,44.296,,
000063,中兴通讯,2025-09-23,43.5,44.136,,
000063,中兴通讯,2025-09-24,43.97,44.104,,
000063,中兴通讯,2025-09-25,45.8,44.414,,
000063,中兴通讯,2025-09-26,44.47,44.552,43.654,
000063,中兴通讯,2025-09-29,45.11,44.57,43.5095,
000063,中兴通讯,2025-09-30,45.64,44.998000000000005,43.55,
000063,中兴通讯,2025-10-09,49.98,46.2,43.852,
000063,中兴通讯,2025-10-10,52.0,47.44,44.41,
000063,中兴通讯,2025-10-13,53.67,49.28,45.002500000000005,
000063,中兴通讯,2025-10-14,50.2,50.298,45.4225,
000063,中兴通讯,2025-10-15,50.4,51.25,45.9095,
000063,中兴通讯,2025-10-16,54.03,52.06,46.5565,
000063,中兴通讯,2025-10-17,48.63,51.386,46.801,
000063,中兴通讯,2025-10-20,48.6,50.372,47.027,
000063,中兴通讯,2025-10-21,51.24,50.58,47.436,
000063,中兴通讯,2025-10-22,49.94,50.488,47.718,
000063,中兴通讯,2025-10-23,48.19,49.32000000000001,47.92100000000001,
000063,中兴通讯,2025-10-24,49.85,49.564,48.201,
000063,中兴通讯,2025-10-27,51.32,50.108,48.577999999999996,
000063,中兴通讯,2025-10-28,49.39,49.738,48.796499999999995,
000063,中兴通讯,2025-10-29,46.2,48.989999999999995,48.9315,
000063,中兴通讯,2025-10-30,44.83,48.318,48.9745,
000063,中兴通讯,2025-10-31,43.46,47.04,48.8575,
000063,中兴通讯,2025-11-03,42.79,45.334,48.7735,
000063,中兴通讯,2025-11-04,41.73,43.802,48.604499999999994,
000063,中兴通讯,2025-11-05,41.1,42.782,48.3775,
000063,中兴通讯,2025-11-06,42.6,42.336,48.008500000000005,
000063,中兴通讯,2025-11-07,41.72,41.988,47.4945,
000063,中兴通讯,2025-11-10,42.11,41.852,46.9165,
000063,中兴通讯,2025-11-11,40.9,41.686,46.4515,
000063,中兴通讯,2025-11-12,39.73,41.412,45.91799999999999,
000063,中兴通讯,2025-11-13,40.35,40.961999999999996,45.233999999999995,
000063,中兴通讯,2025-11-14,39.76,40.56999999999999,44.790499999999994,
000063,中兴通讯,2025-11-17,39.2,39.988,44.320499999999996,
000063,中兴通讯,2025-11-18,39.45,39.698,43.731,
000063,中兴通讯,2025-11-19,39.29,39.61,43.1985,
000063,中兴通讯,2025-11-20,39.19,39.378,42.74849999999999,
000063,中兴通讯,2025-11-21,38.07,39.04,42.159499999999994,
000063,中兴通讯,2025-11-24,38.65,38.93,41.525999999999996,
000063,中兴通讯,2025-11-25,39.86,39.01199999999999,41.0495,
000063,中兴通讯,2025-11-26,40.97,39.348,40.788,
000063,中兴通讯,2025-11-27,42.3,39.97,40.661500000000004,
000063,中兴通讯,2025-11-28,42.09,40.774,40.593,
000063,中兴通讯,2025-12-01,46.3,42.303999999999995,40.7685,44.39866666666667
000063,中兴通讯,2025-12-02,45.5,43.432,40.957,44.357
000063,中兴通讯,2025-12-03,43.3,43.898,41.067,44.3315
000063,中兴通讯,2025-12-04,42.92,44.022,41.083,44.314499999999995
000063,中兴通讯,2025-12-05,41.95,43.994,41.0945,44.333
000063,中兴通讯,2025-12-08,42.23,43.18,41.1005,44.33983333333334
000063,中兴通讯,2025-12-09,42.37,42.554,41.17399999999999,44.349333333333334
000063,中兴通讯,2025-12-10,42.02,42.298,41.288500000000006,44.372
000063,中兴通讯,2025-12-11,37.82,41.278000000000006,41.162,44.3175
000063,中兴通讯,2025-12-12,37.75,40.438,41.0615,44.21766666666667
000063,中兴通讯,2025-12-15,36.84,39.36,40.9435,44.096999999999994
000063,中兴通讯,2025-12-16,35.77,38.04,40.759499999999996,43.9755
000063,中兴通讯,2025-12-17,36.96,37.028000000000006,40.643,43.85316666666667
000063,中兴通讯,2025-12-18,36.52,36.768,40.5095,43.72633333333333
000063,中兴通讯,2025-12-19,37.03,36.624,40.457499999999996,43.606
000063,中兴通讯,2025-12-22,37.37,36.730000000000004,40.3935,43.49916666666666
000063,中兴通讯,2025-12-23,37.19,37.013999999999996,40.260000000000005,43.36866666666666
000063,中兴通讯,2025-12-24,38.27,37.275999999999996,40.125,43.2815
000063,中兴通讯,2025-12-25,38.11,37.594,39.9155,43.18383333333334
000063,中兴通讯,2025-12-26,37.9,37.768,39.706,43.05216666666666
000100,TCL科技,2025-09-01,4.59,,,
000100,TCL科技,2025-09-02,4.41,,,
000100,TCL科技,2025-09-03,4.31,,,
000100,TCL科技,2025-09-04,4.3,,,
000100,TCL科技,2025-09-05,4.38,4.398,,
000100,TCL科技,2025-09-08,4.39,4.358,,
000100,TCL科技,2025-09-09,4.38,4.351999999999999,,
000100,TCL科技,2025-09-10,4.37,4.364,,
000100,TCL科技,2025-09-11,4.43,4.39,,
000100,TCL科技,2025-09-12,4.41,4.396,,
000100,TCL科技,2025-09-15,4.42,4.401999999999999,,
000100,TCL科技,2025-09-16,4.36,4.398000000000001,,
000100,TCL科技,2025-09-17,4.37,4.398000000000001,,
000100,TCL科技,2025-09-18,4.42,4.396,,
000100,TCL科技,2025-09-19,4.4,4.394,,
000100,TCL科技,2025-09-22,4.37,4.3839999999999995,,
000100,TCL科技,2025-09-23,4.32,4.3759999999999994,,
000100,TCL科技,2025-09-24,4.44,4.39,,
000100,TCL科技,2025-09-25,4.47,4.4,,
000100,TCL科技,2025-09-26,4.35,4.390000000000001,4.3945,
000100,TCL科技,2025-09-29,4.33,4.382,4.3815,
000100,TCL科技,2025-09-30,4.31,4.38,4.3765,
000100,TCL科技,2025-10-09,4.51,4.394,4.3865,
000100,TCL科技,2025-10-10,4.36,4.372,4.3895,
000100,TCL科技,2025-10-13,4.29,4.359999999999999,4.385,
000100,TCL科技,2025-10-14,4.23,4.340000000000001,4.377000000000001,
000100,TCL科技,2025-10-15,4.24,4.326,4.369999999999999,
000100,TCL科技,2025-10-16,4.2,4.264,4.3615,
000100,TCL科技,2025-10-17,4.11,4.214,4.3454999999999995,
000100,TCL科技,2025-10-20,4.12,4.180000000000001,4.331,
000100,TCL科技,2025-10-21,4.16,4.166,4.318,
000100,TCL科技,2025-10-22,4.15,4.148000000000001,4.3075,
000100,TCL科技,2025-10-23,4.19,4.146000000000001,4.2985,
000100,TCL科技,2025-10-24,4.18,4.160000000000001,4.2865,
000100,TCL科技,2025-10-27,4.2,4.176,4.2765,
000100,TCL科技,2025-10-28,4.2,4.184,4.268,
000100,TCL科技,2025-10-29,4.26,4.206,4.265000000000001,
000100,TCL科技,2025-10-30,4.29,4.226000000000001,4.2575,
000100,TCL科技,2025-10-31,4.31,4.252000000000001,4.249499999999999,
000100,TCL科技,2025-11-03,4.34,4.279999999999999,4.2490000000000006,
000100,TCL科技,2025-11-04,4.25,4.29,4.245,
000100,TCL科技,2025-11-05,4.29,4.295999999999999,4.244,
000100,TCL科技,2025-11-06,4.29,4.295999999999999,4.2330000000000005,
000100,TCL科技,2025-11-07,4.3,4.294,4.2299999999999995,
000100,TCL科技,2025-11-10,4.43,4.311999999999999,4.237,
000100,TCL科技,2025-11-11,4.4,4.3420000000000005,4.2455,
000100,TCL科技,2025-11-12,4.39,4.362,4.253,
000100,TCL科技,2025-11-13,4.42,4.388,4.264,
000100,TCL科技,2025-11-14,4.36,4.4,4.2765,
000100,TCL科技,2025-11-17,4.31,4.376,4.286,
000100,TCL科技,2025-11-18,4.24,4.343999999999999,4.29,
000100,TCL科技,2025-11-19,4.19,4.304,4.292,
000100,TCL科技,2025-11-20,4.16,4.252000000000001,4.2905,
000100,TCL科技,2025-11-21,4.05,4.19,4.284000000000001,
000100,TCL科技,2025-11-24,4.07,4.142,4.2775,
000100,TCL科技,2025-11-25,4.09,4.112,4.272,
000100,TCL科技,2025-11-26,4.08,4.09,4.263,
000100,TCL科技,2025-11-27,4.07,4.072,4.252000000000001,
000100,TCL科技,2025-11-28,4.09,4.08,4.241,
000100,TCL科技,2025-12-01,4.2,4.106,4.234,4.2925
000100,TCL科技,2025-12-02,4.17,4.122,4.2299999999999995,4.2855
000100,TCL科技,2025-12-03,4.34,4.174,4.2325,4.2843333333333335
000100,TCL科技,2025-12-04,4.36,4.232,4.236,4.285166666666667
000100,TCL科技,2025-12-05,4.55,4.324,4.2485,4.289333333333333
000100,TCL科技,2025-12-08,4.48,4.380000000000001,4.2509999999999994,4.2909999999999995
000100,TCL科技,2025-12-09,4.47,4.4399999999999995,4.2545,4.292333333333334
000100,TCL科技,2025-12-10,4.49,4.470000000000001,4.2595,4.294166666666667
000100,TCL科技,2025-12-11,4.43,4.484,4.26,4.295166666666666
000100,TCL科技,2025-12-12,4.5,4.473999999999999,4.267,4.296333333333333
000100,TCL科技,2025-12-15,4.51,4.4799999999999995,4.276999999999999,4.298
000100,TCL科技,2025-12-16,4.56,4.497999999999999,4.293,4.300333333333334
000100,TCL科技,2025-12-17,4.67,4.534000000000001,4.317,4.305499999999999
000100,TCL科技,2025-12-18,4.59,4.566000000000001,4.3385,4.309166666666667
000100,TCL科技,2025-12-19,4.59,4.584,4.3655,4.312
000100,TCL科技,2025-12-22,4.49,4.58,4.3865,4.3135
000100,TCL科技,2025-12-23,4.49,4.566000000000001,4.406499999999999,4.3155
000100,TCL科技,2025-12-24,4.53,4.537999999999999,4.429,4.319
000100,TCL科技,2025-12-25,4.47,4.514,4.449,4.319500000000001
000100,TCL科技,2025-12-26,4.44,4.484,4.4665,4.319
000157,中联重科,2025-09-01,7.4,,,
000157,中联重科,2025-09-02,7.41,,,
000157,中联重科,2025-09-03,7.33,,,
000157,中联重科,2025-09-04,7.25,,,
000157,中联重科,2025-09-05,7.28,7.3340000000000005,,
000157,中联重科,2025-09-08,7.37,7.328,,
000157,中联重科,2025-09-09,7.39,7.324,,
000157,中联重科,2025-09-10,7.3,7.3180000000000005,,
000157,中联重科,2025-09-11,7.35,7.337999999999999,,
000157,中联重科,2025-09-12,7.26,7.3340000000000005,,
000157,中联重科,2025-09-15,7.28,7.316,,
000157,中联重科,2025-09-16,7.36,7.31,,
000157,中联重科,2025-09-17,7.71,7.392,,
000157,中联重科,2025-09-18,7.61,7.444,,
000157,中联重科,2025-09-19,7.74,7.540000000000001,,
000157,中联重科,2025-09-22,7.72,7.628,,
000157,中联重科,2025-09-23,7.8,7.715999999999999,,
000157,中联重科,2025-09-24,7.96,7.766,,
000157,中联重科,2025-09-25,7.74,7.792,,
000157,中联重科,2025-09-26,7.79,7.802,7.5025,
000157,中联重科,2025-09-29,7.95,7.848000000000001,7.529999999999999,
000157,中联重科,2025-09-30,8.01,7.890000000000001,7.56,
000157,中联重科,2025-10-09,8.04,7.906000000000001,7.595500000000001,
000157,中联重科,2025-10-10,8.0,7.958,7.633000000000001,
000157,中联重科,2025-10-13,8.03,8.006,7.670500000000001,
000157,中联重科,2025-10-14,8.1,8.035999999999998,7.707000000000001,
000157,中联重科,2025-10-15,8.34,8.102,7.7545,
000157,中联重科,2025-10-16,8.26,8.145999999999999,7.8025,
000157,中联重科,2025-10-17,7.94,8.134,7.831999999999999,
000157,中联重科,2025-10-20,8.01,8.129999999999999,7.8694999999999995,
000157,中联重科,2025-10-21,8.13,8.136,7.912000000000001,
000157,中联重科,2025-10-22,8.16,8.1,7.952000000000001,
000157,中联重科,2025-10-23,8.11,8.07,7.9719999999999995,
000157,中联重科,2025-10-24,8.13,8.108,7.997999999999999,
000157,中联重科,2025-10-27,8.09,8.124,8.0155,
000157,中联重科,2025-10-28,7.93,8.084,8.026,
000157,中联重科,2025-10-29,7.99,8.05,8.0355,
000157,中联重科,2025-10-30,8.03,8.034,8.039,
000157,中联重科,2025-10-31,8.17,8.042,8.060500000000001,
000157,中联重科,2025-11-03,8.28,8.080000000000002,8.084999999999999,
000157,中联重科,2025-11-04,8.21,8.136,8.098,
000157,中联重科,2025-11-05,8.38,8.214,8.1165,
000157,中联重科,2025-11-06,8.63,8.334,8.145999999999999,
000157,中联重科,2025-11-07,8.63,8.426,8.177499999999998,
000157,中联重科,2025-11-10,8.51,8.472000000000001,8.2015,
000157,中联重科,2025-11-11,8.44,8.518,8.2185,
000157,中联重科,2025-11-12,8.32,8.506,8.2175,
000157,中联重科,2025-11-13,8.35,8.45,8.222,
000157,中联重科,2025-11-14,8.25,8.373999999999999,8.2375,
000157,中联重科,2025-11-17,8.09,8.290000000000001,8.2415,
000157,中联重科,2025-11-18,8.0,8.202000000000002,8.235,
000157,中联重科,2025-11-19,8.05,8.148,8.2295,
000157,中联重科,2025-11-20,7.99,8.076,8.2235,
000157,中联重科,2025-11-21,7.82,7.99,8.208000000000002,
000157,中联重科,2025-11-24,7.89,7.95,8.198,
000157,中联重科,2025-11-25,7.95,7.94,8.199,
000157,中联重科,2025-11-26,8.15,7.959999999999999,8.206999999999999,
000157,中联重科,2025-11-27,8.01,7.964,8.206,
000157,中联重科,2025-11-28,8.08,8.016,8.2015,
000157,中联重科,2025-12-01,8.08,8.053999999999998,8.191500000000001,7.926333333333333
000157,中联重科,2025-12-02,8.18,8.1,8.19,7.939333333333334
000157,中联重科,2025-12-03,8.25,8.12,8.183499999999999,7.953333333333333
000157,中联重科,2025-12-04,8.41,8.2,8.172500000000001,7.971333333333334
000157,中联重科,2025-12-05,8.64,8.312000000000001,8.173,7.9945
000157,中联重科,2025-12-08,8.58,8.412,8.1765,8.016166666666667
000157,中联重科,2025-12-09,8.49,8.474,8.178999999999998,8.034833333333333
000157,中联重科,2025-12-10,8.66,8.556000000000001,8.196,8.056000000000001
000157,中联重科,2025-12-11,8.55,8.584,8.206,8.076833333333333
000157,中联重科,2025-12-12,8.67,8.59,8.227,8.098833333333333
000157,中联重科,2025-12-15,8.57,8.588,8.251000000000001,8.120666666666667
000157,中联重科,2025-12-16,8.37,8.564,8.2695,8.138833333333332
000157,中联重科,2025-12-17,8.45,8.522,8.2895,8.157
000157,中联重科,2025-12-18,8.39,8.489999999999998,8.3095,8.168333333333333
000157,中联重科,2025-12-19,8.41,8.438,8.339,8.181666666666667
000157,中联重科,2025-12-22,8.39,8.402000000000001,8.364,8.1925
000157,中联重科,2025-12-23,8.44,8.416,8.3885,8.204500000000001
000157,中联重科,2025-12-24,8.45,8.416,8.4035,8.215333333333334
000157,中联重科,2025-12-25,8.43,8.424000000000001,8.424499999999998,8.223166666666668
000157,中联重科,2025-12-26,8.57,8.456,8.449000000000002,8.237
000166,申万宏源,2025-09-01,5.39,,,
000166,申万宏源,2025-09-02,5.35,,,
000166,申万宏源,2025-09-03,5.21,,,
000166,申万宏源,2025-09-04,5.23,,,
000166,申万宏源,2025-09-05,5.25,5.286,,
000166,申万宏源,2025-09-08,5.24,5.256,,
000166,申万宏源,2025-09-09,5.22,5.23,,
000166,申万宏源,2025-09-10,5.21,5.2299999999999995,,
000166,申万宏源,2025-09-11,5.35,5.254,,
000166,申万宏源,2025-09-12,5.27,5.258,,
000166,申万宏源,2025-09-15,5.27,5.263999999999999,,
000166,申万宏源,2025-09-16,5.28,5.276,,
000166,申万宏源,2025-09-17,5.33,5.3,,
000166,申万宏源,2025-09-18,5.17,5.264,,
000166,申万宏源,2025-09-19,5.12,5.234,,
000166,申万宏源,2025-09-22,5.16,5.212000000000001,,
000166,申万宏源,2025-09-23,5.12,5.18,,
000166,申万宏源,2025-09-24,5.17,5.148000000000001,,
000166,申万宏源,2025-09-25,5.14,5.142,,
000166,申万宏源,2025-09-26,5.14,5.146,5.231,
000166,申万宏源,2025-09-29,5.32,5.178,5.2275,
000166,申万宏源,2025-09-30,5.3,5.214,5.225,
000166,申万宏源,2025-10-09,5.38,5.255999999999999,5.2335,
000166,申万宏源,2025-10-10,5.39,5.306,5.241499999999999,
000166,申万宏源,2025-10-13,5.33,5.343999999999999,5.2455,
000166,申万宏源,2025-10-14,5.35,5.35,5.2509999999999994,
000166,申万宏源,2025-10-15,5.41,5.372,5.2604999999999995,
000166,申万宏源,2025-10-16,5.42,5.38,5.271,
000166,申万宏源,2025-10-17,5.31,5.364,5.269,
000166,申万宏源,2025-10-20,5.29,5.356,5.2700000000000005,
000166,申万宏源,2025-10-21,5.34,5.354,5.2735,
000166,申万宏源,2025-10-22,5.34,5.34,5.2765,
000166,申万宏源,2025-10-23,5.4,5.336,5.28,
000166,申万宏源,2025-10-24,5.43,5.359999999999999,5.293,
000166,申万宏源,2025-10-27,5.49,5.4,5.3115,
000166,申万宏源,2025-10-28,5.43,5.418,5.325,
000166,申万宏源,2025-10-29,5.52,5.454,5.345,
000166,申万宏源,2025-10-30,5.42,5.458,5.3575,
000166,申万宏源,2025-10-31,5.44,5.459999999999999,5.3725,
000166,申万宏源,2025-11-03,5.44,5.45,5.3875,
000166,申万宏源,2025-11-04,5.43,5.45,5.393,
000166,申万宏源,2025-11-05,5.42,5.43,5.399,
000166,申万宏源,2025-11-06,5.48,5.442,5.404,
000166,申万宏源,2025-11-07,5.44,5.442,5.406499999999999,
000166,申万宏源,2025-11-10,5.5,5.454,5.415,
000166,申万宏源,2025-11-11,5.44,5.456,5.4195,
000166,申万宏源,2025-11-12,5.39,5.45,5.4185,
000166,申万宏源,2025-11-13,5.43,5.44,5.419,
000166,申万宏源,2025-11-14,5.39,5.43,5.423,
000166,申万宏源,2025-11-17,5.32,5.394,5.4245,
000166,申万宏源,2025-11-18,5.29,5.364,5.422,
